"day","evrk_group_code","evrk_group_title","tests_positive","tests"
2020-06-08,"452","Variklinių transporto priemonių techninė priežiūra ir remontas",1,10
2020-06-08,"453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas",0,5
2020-06-08,"460","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",0,4
2020-06-08,"461","Didmeninė prekyba už atlygį ar pagal sutartį",0,6
2020-06-08,"462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba",0,3
2020-06-08,"463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba",0,6
2020-06-08,"464","Namų ūkio reikmenų didmeninė prekyba",0,5
2020-06-08,"465","Informacijos ir ryšių technologijų (IRT) įrangos didmeninė prekyba",0,2
2020-06-08,"466","Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",0,10
2020-06-08,"467","Kita specializuota didmeninė prekyba",0,15
2020-06-08,"469","Nespecializuota didmeninė prekyba",0,5
2020-06-08,"470","Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",0,1
2020-06-08,"471","Mažmeninė prekyba nespecializuotose parduotuvėse",1,36
2020-06-08,"472","Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",0,2
2020-06-08,"473","Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse",0,7
2020-06-08,"475","Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse",0,7
2020-06-08,"477","Kitų prekių mažmeninė prekyba specializuotose parduotuvėse",0,29
2020-06-08,"479","Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",0,8
2020-06-08,"492","Krovininis geležinkelio transportas",0,2
2020-06-08,"493","Kitas keleivinis sausumos transportas",0,7
